OBJECTID_1,FID_teocin,OBJECTID,FID_Maices,Id,IdEjemplar,Raza_prima,Complejo_r,Anhio_Cole,Periodo_Co,Estado,Municipio,Localidad,Altitud,longitude,latitude,NOMBRE,FID_region,PROVBIOB,id_pbiob,id_pbiobr
896,895,896,1115,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARÍA DEL ORO,"Carretera 15, km 79.2, carretera Guadalajara-Tepic (libre) entre Chapalilla y Jazmines",1045,-104.6439722,21.21219444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
897,896,897,1116,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARÍA DEL ORO,"Carretera Internacional 15, km 180.4 Guadalajara-Tepic carretera Internacional 15 entre Chapalilla-Ocotillo",1095,-104.6412778,21.21691667,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
898,897,898,1117,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARÍA DEL ORO,"Restaurante, km 187.2, carretera Guadalajara-Tepic",1271,-104.6492222,21.27419444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
899,898,899,890,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,QUERÉTARO ARTEAGA,LANDA DE MATAMOROS,Landa de Matamoros,1580,-99.20483333,21.27330556,SIERRA MADRE ORIENTAL,4,Llanuras y sierras con vertiente al Golfo,8,VIII
900,899,900,1118,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARïA DEL ORO,"Monte de los Cuartos carretera 15 Guadalajara-Tepic, tramo restaurante El Borrego",1227,-104.6525,21.30308333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
901,900,901,1105,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Refilión, km 27, carretera Tepic-Compostela, aproximadamente 1 km antes de llegar a Refilión",821,-104.9158889,21.30758333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
902,901,902,1106,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Refilión 2, km 26.9, carretera Tepic-Compostela, lado izquierdo Tepic-Compostela",865,-104.9168056,21.30977778,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
903,902,903,1107,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Refilión, km 26.3, carretera Tepic-Compostela",893,-104.9186111,21.31383333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
904,903,904,1108,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Entre La Curva y Refilión, km 23.7, 4 km antes de Refilión carretera Tepic-Compostela donde inicia el bajo de curvas",1018,-104.9213889,21.32783333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
905,904,905,1109,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,Km 23 carretera Tepic-Compostela,1032,-104.9159722,21.33161111,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
906,905,906,1110,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Camino al Malinal, km 4.5, camino Xalisco-Malinal por Mariano Escobedo calle del centro, loma en frente del rancho \Los Sauces de Arriba\""""",1034,-104.9159722,21.33163889,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
907,906,907,1114,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARIA DEL ORO,"Km 15 carretera Samao-La Laguna, rumbo a La Laguna km 15 lado derecho",1048,-104.5600833,21.33866667,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
908,907,908,1113,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARÍA DEL ORO,"Carretera Samao-La Laguna, km 15.5, 100 m antes de la entrada al Rancho La Mezcalera",1022,-104.5618333,21.34027778,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
909,908,909,1112,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,SANTA MARIA DEL ORO,"La Laguna, km 16.05, carretera Santa María del Oro-La Laguna",973,-104.5657778,21.34477778,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
910,909,910,1111,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,XALISCO,"Camino Xalisco al Malinal, km 5.1 lado derecho a 50 m de lavadero del jal",1034,-104.9485278,21.43036111,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
911,910,911,1101,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Camino Camichín de Jauja-San Luis de Lozada, km 7.4, carretera Tepic-Camichín-San Luis de Lozada",991,-104.7853611,21.4955,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
912,911,912,1100,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Camino Camichín de Jauja-San Luís de Lozada, km 10.4, carretera Tepic-Camichí-San Luis de Lozada",1167,-104.7575833,21.49986111,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
913,912,913,1096,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Ejido La Cantera, segunda curva rumbo a Mora (poste 53) enfrente de la bloquera San Juan y de entrada al Club de Aeromodelismo",955,-104.8153889,21.50308333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
914,913,914,1103,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Tepic, Cerro de la Cruz, N de la ciudad de Tepic en el Cerro de la Cruz subiendo empedrado",1126,-104.8838056,21.53494444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
915,914,915,1104,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Tepic, Cerro de la Cruz, N de la ciudad de Tepic en la cima del Cerro de la Cruz",1126,-104.8838056,21.53494444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
916,915,916,1087,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"La Fortuna, carretera libre Tepic-Mazatlán antes del km. 6.9",825,-104.9338889,21.55313889,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
917,916,917,1088,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"El Rincón, km 9.6, carretera Internacional #15, Tepic-Mazatlán, 1.5 km adelante del Ejido El Rincón enfrente del crucero La Escondida",817,-104.9316111,21.57377778,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
918,917,918,1089,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"El Rincón, km. 9.6 carretera Internacional # 15",817,-104.9316111,21.57377778,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
919,918,919,1090,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"La Villita, arriba de La Villita, km 14.5 carretera # 15",708,-104.9525833,21.60730556,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
920,919,920,1097,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Atonalisco, km 24.2, carretera Tepic-Aguamilpa",558,-104.8203611,21.61919444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
921,920,921,1098,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Atonalisco 2, huerta de mangos, km 2.5 de la Huerta de Mangos",577,-104.8240278,21.62016667,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
922,921,922,1091,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"La Herradura, carretera # 15, antes de la primera curva de La Herradura",633,-104.9645833,21.61844444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
923,922,923,1102,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Atonalisco, cerca de la aviación del Aguacate",572,-104.8231667,21.62113889,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
924,923,924,742,0,0,Tripsacum maizar,Tripsacum,0,0,NAYARIT,TEPIC,Mirador El Aguila,582,-104.9666667,21.63333333,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
925,924,925,1092,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"El Mirador del Águila, enfrente de El Mirador del Águila por la carretera # 15",586,-104.9734194,21.64505556,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
926,925,926,741,0,0,Tripsacum bravum,Tripsacum,0,0,NAYARIT,TEPIC,Buenos Aires,542,-104.9833333,21.65,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
927,926,927,764,0,0,Tripsacum bravum,Tripsacum,0,0,NAYARIT,TEPIC,Buenos Aires,550,-104.9833333,21.65,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
928,927,928,1095,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"El Limón, km 27.5, carretera # 15",492,-104.01525,21.66855556,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
929,928,929,1093,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Buenos Aires, atrás del primer restaurante, carretera # 15, km, 23.5, lado izquierdo del S a N 100 m antes del restaurante \El Sesteo\""""",588,-104.9883333,21.65380556,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
930,929,930,1094,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Buenos Aires, km. 24.8, carretera # 15",541,-104.9961389,21.66244444,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
931,930,931,1099,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,TEPIC,"Atonalisco, km 14.4 pasando el poblado de Atonalisco 150 m de la vía del tren lado derecho carretera Aguamilpa enfrente de la huerta nanchi y mango",1293,-104.8450833,21.68505556,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
932,931,932,1126,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,JALA,"Km 43.1 carretera Libre Tepic-Mazatlán, km 43.1 tramo Mojarritas-Crucero Villa Hidalgo, lado izquierdo de S a N",121,-105.0876389,21.77513889,EJE NEOVOLCÁNICO,9,Sierras y llanuras del Noroeste,4,IV
933,932,933,1119,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,AHUACATLÁN,"Carretera Ahuatlán, km 14.2, carretera Ahuacatlán-Amatlán de Cañas",1437,-104.4675278,21.97555,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
934,933,934,1120,0,0,Tripsacum sp,Tripsacum,0,0,NAYARIT,AHUACATLÁN,"Km 13.85, carretera Ahuacatlán-Amatlán de Cañas",1442,-104.4689444,21.97772222,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
935,934,935,847,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD VALLES,San Felipe,100,-98.95,21.98333333,SIERRA MADRE ORIENTAL,4,Llanuras y sierras con vertiente al Golfo,8,VIII
936,935,936,772,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD VALLES,Micos,600,-99.08333333,22.08333333,LLANURA COSTERA DEL GOLFO NORTE,4,Llanuras y sierras con vertiente al Golfo,8,VIII
937,936,937,891,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD VALLES,Laguna del Mante,284,-98.97458333,22.15808333,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
938,937,938,798,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD VALLES,Laguna del Mante,100,-98.98333333,22.2,SIERRA MADRE ORIENTAL,4,Llanuras y sierras con vertiente al Golfo,8,VIII
939,938,939,892,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD VALLES,Laguna del Mante,290,-99.00108333,22.22441667,SIERRA MADRE ORIENTAL,4,Llanuras y sierras con vertiente al Golfo,8,VIII
940,939,940,893,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD DEL MAIZ,Puente las Barbaritas,1095,-99.50827778,22.47330556,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
941,940,941,894,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SAN LUIS POTOSÍ,CIUDAD DEL MAIZ,Agua Zarca,1117,-99.46638889,22.49147222,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
942,941,942,895,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SAN LUIS POTOSÍ,EL NARANJO,El Naranjo,690,-99.37980556,22.49744444,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
943,942,943,896,0,0,Tripsacum lanceolatum,Tripsacum,0,0,TAMAULIPAS,NUEVO MORELOS,Nuevo Morelos,4504,-99.14777778,22.55422222,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
944,943,944,496,0,0,NA,Zea mays subsp. Mexicana,0,0,NAYARIT,HUAJICORI,San Andrés Milpillas,1394,-105.1141667,22.85694444,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
945,944,945,494,0,0,NA,Zea mays subsp. Mexicana,0,0,NAYARIT,HUAJICORI,San Andrés Milpillas,1400,-105.1125,22.85944444,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
946,945,946,495,0,0,NA,Zea mays subsp. Mexicana,0,0,NAYARIT,HUAJICORI,San Andrés Milpillas,1400,-105.1216667,22.86055556,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
947,946,947,948,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,JAUMAVE,"Reserva de la Biósfera \El Cielo\""""",1528,-99.28555556,23.17527778,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
948,947,948,950,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,CASAS,"Sierra de Tamaulipas, Valle de San José2",865,-98.44588889,23.31955556,LLANURA COSTERA DEL GOLFO NORTE,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
949,948,949,949,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,CASAS,"Sierra de Tamaulipas, Valle de San José1",855,-98.44502778,23.32380556,LLANURA COSTERA DEL GOLFO NORTE,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
950,949,950,736,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,SINALOA,CONCORDIA,Concordia,412,-105.95,23.36666667,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
951,950,951,738,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,SINALOA,CONCORDIA,Mesa del Carrizal,1067,-105.8666667,23.4,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
952,951,952,737,0,0,Tripsacum dactyloides mexicanum,Tripsacum,0,0,SINALOA,CONCORDIA,Concordia,770,-105.9,23.4,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
953,952,953,754,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,MEZQUITAL,Agua Zarca,1950,-104.4666667,23.43333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
954,953,954,805,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,MEZQUITAL,Agua Zarca,1950,-104.4666667,23.43333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
955,954,955,739,0,0,Tripsacum laxum,Tripsacum,0,0,SINALOA,CONCORDIA,Chirimollos,1299,-105.8333333,23.43333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
956,955,956,740,0,0,Tripsacum lanceolatum,Tripsacum,0,0,SINALOA,CONCORDIA,Chirimollos,1299,-105.8333333,23.43333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
957,956,957,808,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Chirimollos,1250,-105.85,23.45,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
958,957,958,827,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Chirimollos,1250,-105.85,23.45,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
959,958,959,855,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Chirimollos,1250,-105.85,23.45,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
960,959,960,751,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Potrerillos,1400,-105.85,23.48333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
961,960,961,752,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Loberas,1850,-105.85,23.48333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
962,961,962,807,0,0,Tripsacum pilosum,Tripsacum,0,0,SINALOA,CONCORDIA,Potrerillos,1400,-105.85,23.48333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
963,962,963,944,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 3 \Post-Santuario\""""",1185,-99.20386111,23.61272222,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
964,963,964,945,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 4 \El Nogalito\""""",1197,-99.20272222,23.61311111,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
965,964,965,943,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 2 \Santuario\""""",1070,-99.20416944,23.62661111,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
966,965,966,942,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 1 \Pre-Santuario\""""",895,-99.19927222,23.628675,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
967,966,967,946,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 5 \Rancho La Menta\""""",876,-99.26588889,23.72288889,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
968,967,968,947,0,0,Tripsacum dactyloides hispidum,Tripsacum,0,0,TAMAULIPAS,VICTORIA,"Sierra Madre Oriental, sitio 6 \La Pared\""""",522,-99.27888889,23.72666667,SIERRA MADRE ORIENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
969,968,969,829,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,DURANGO,Río Chico,2100,-104.85,23.95,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
970,969,970,756,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,DURANGO,Las Mangas,2250,-104.7833333,23.98333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
971,970,971,809,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,DURANGO,Las Mangas,2250,-104.7833333,23.98333333,SIERRA MADRE OCCIDENTAL,9,Sierras y llanuras del Noroeste,4,IV
972,971,972,41,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,Puente Gavilanes,1876,-104.4833333,24.01666667,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
973,972,973,146,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,Puente Gavilanes,1875,-104.4833333,24.01666667,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
974,973,974,1,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,Puente Dalila-Hda. de Dolores,1887,-104.5666667,24.01666667,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
975,974,975,42,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,Puente Dalila-Hda. de Dolores,1887,-104.5666667,24.01666667,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
976,975,976,755,0,0,Tripsacum lanceolatum,Tripsacum,0,0,DURANGO,DURANGO,Nacozari,1900,-104.45,24.03333333,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
977,976,977,43,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,"Nuevo Francisco Villa, 3 Km este",1875,-104.4833333,24.08333333,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
978,977,978,147,0,0,Mesa-Central,Zea mays subsp. Mexicana,0,0,DURANGO,DURANGO,"Nuevo Francisco Villa, 3 Km este",1875,-104.4833333,24.08333333,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
979,978,979,753,0,0,Tripsacum bravum,Tripsacum,0,0,DURANGO,DURANGO,Peña del Águila,1900,-104.6666667,24.2,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
980,979,980,810,0,0,Tripsacum bravum,Tripsacum,0,0,DURANGO,DURANGO,Peña del Águila,1900,-104.6666667,24.2,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
981,980,981,1075,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,Carretera Gudalupe y Calvo camino a Nabogame,2200,-106.9481389,26.17930556,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
982,981,982,1076,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,Carretera entrada al arroyo Tarahumares,1927,-106.9535278,26.20769444,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
983,982,983,587,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,Arrollo Tarahumares (Casa Blanca-Tarahumares),1928,-106.9425,26.21611111,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
984,983,984,144,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,"Nabogame, arroyo Tarahumares",1950,-106.9333333,26.21666667,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
985,984,985,227,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,"Nabogame, arroyo Tarahumares",1850,-106.9333333,26.21666667,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
986,985,986,143,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,"Nabogame, arroyo Tejamanil-La Rinconada",1919,-106.95,26.21666667,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
987,986,987,40,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,"Nabogame, arroyo Tejamanil-La Rinconada",1919,-106.9666667,26.21666667,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
988,987,988,586,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,Tarahumares,1951,-106.9322222,26.22305556,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
989,988,989,585,0,0,Nobogame,Zea mays subsp. Mexicana,0,0,CHIHUAHUA,GUADALUPE Y CALVO,Arroyo Tejamanil (ca. La Rinconada),1920,-106.9622222,26.22833333,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
990,989,990,1078,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,Km 149,2240,-106.4902778,26.28444444,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
991,990,991,1077,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 24, km 147.6, a 1 km del puente",2440,-106.4788889,26.28861111,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
992,991,992,1074,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 24, km. 87",2015,-106.2706389,26.61938889,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
993,992,993,1073,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 24, Parral-Guadalupe y Calvo, km 78.5, 79.5 y 5.80",1770,-106.2291389,26.65341667,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
994,993,994,1079,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 24, km 70.5",1950,-106.1325,26.69930556,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
995,994,995,1080,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 24, km 55.5",2280,-106.1108611,26.70813889,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
996,995,996,1070,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 432, km 34",1698,-106.2720833,26.8655,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
997,996,997,1072,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 432, km 25.5",1814,-106.22125,26.87558333,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
998,997,998,1067,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 432 Balleza-Guachochi, km 63.3",1920,-106.4641944,26.94905556,SIERRA MADRE OCCIDENTAL,11,Sierras cañadas y mesetas de Chihuahua,2,II
999,998,999,1069,0,0,Tripsacum sp,Tripsacum,0,0,SONORA,NA,"Carretera México 432, km 51.5, puente \El Reventón\"" salida",1580,-106.3796667,26.95730556,SIERRA MADRE OCCIDENTAL,2,Altiplano sierras y lomerios del Norte de Mexico,3,III
